OBJECTID,GlobalID,type,source,poly_DateCurrent,mission,incident_name,incident_number,area_acres,description,FireDiscoveryDate,CreationDate,EditDate,displayStatus
230,d82113d2-9a1f-4f62-a38f-b7b293e562f5,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,SITES,SITES,669f10e0-1452-4080-906e-0c53ef6d2607,19123.56,IR Image Interpretation,,,,Inactive
231,3edac215-b102-4dba-8bbe-45ed902340f9,Heat Perimeter,FIRIS,2024/06/20 22:26:49.357+00,CA-NEU-DOUBLE-N57B,,,11.6804127415392,FIRIS Perimeter,,2024/06/20 22:25:58+00,2024/06/20 22:29:51.387+00,Inactive
232,e0dbabb2-86c7-4ce3-993c-6e0453785ac4,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,Aero,Aero,,5009.12,Mixed Methods,,,,Inactive
233,67c2d597-9860-4c0b-be5b-6854ec0bc669,Heat Perimeter,FIRIS,2024/06/21 21:37:21.132+00,CA-KRN-WATER-N43U,,,546.35286356183,FIRIS Perimeter,,2024/06/21 21:29:00+00,2024/06/21 21:40:13.945+00,Inactive
234,fc07677c-94af-4319-9833-61884e761f86,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,SITES,SITES,669F10E0-1452-4080-906E-0C53EF6D2607,15564.7093740701,GPS-Flight,,,,Inactive
235,202a40c5-044e-4ab5-bf0e-8695e33dfe35,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,SITES,SITES,669f10e0-1452-4080-906e-0c53ef6d2607,19123.56,IR Image Interpretation,,,,Inactive
236,c1e11771-3088-498b-a38e-9ef51d3eea1f,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
237,eb53e21a-98ce-41bd-901e-f1debb052a91,Heat Perimeter,FIRIS,2024/06/22 22:51:38.626+00,CA-BDC-NEEDLES-N43U,,,115.997778538244,FIRIS Perimeter,,2024/06/22 22:48:45+00,2024/06/22 22:54:49.116+00,Inactive
238,1e2d7456-e9b4-496b-bcc2-8c8c5892bf62,Heat Perimeter,FIRIS,2024/06/22 23:24:56.753+00,CA-BDC-NEEDLES-N43U,,,203.796684411594,FIRIS Perimeter,,2024/06/22 23:22:59+00,2024/06/22 23:26:57.637+00,Inactive
239,ac0dcc31-07c5-4f21-8214-f83d94a025a7,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
240,52549a77-54f9-486a-aed6-80a90a87ae63,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
241,a2fe08f0-76ab-4013-b4a0-c6b32770b374,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
242,9458458f-7475-4f99-8d0e-67957e06d6b9,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
243,52257cd7-3f48-4e65-85db-a1eb347cda32,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
244,3e639b2c-dc37-4564-920f-6d1c9ea17f68,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
245,51e1322e-9659-4802-8b70-7a129d0dc604,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
246,d4857442-3b17-4618-82d0-8476f4444b8f,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
247,f97be2ba-af46-4b8f-8869-4650ae86e7af,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
248,689a94d3-4752-46f4-ac32-bd05c24ff53a,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
249,6e95160e-a942-45a6-87da-6e263184dee2,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
250,25974abb-f24d-4548-b4b0-6c306a9e87c8,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
251,e1b8228a-309f-4107-bea7-8ee61862ee22,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
252,b8384c94-3c82-45c2-a797-05a461566614,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
253,668d8d8e-5f2d-4d37-9035-7ed37d995fd3,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
254,390e8d1f-edb2-4ed4-b919-07d9e9a1ae7b,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
255,4f4b5574-b479-491f-b953-6dce900d6441,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
256,87515572-50f4-4185-9313-5735b0d1c472,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
257,bde0118c-9e1a-42bc-bceb-f4c40bca3cea,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
258,e07e469d-0bd7-4412-9a23-04a30068735b,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
259,dc6bf3fd-4962-446d-9d13-4ec987fa4abe,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
260,cb987152-b211-4d74-b24f-0f345ea7fdf8,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
261,3f5ff930-f81c-41ed-8958-e8fe28a1e22a,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
262,4efad442-d973-402e-b56b-a49b9addb365,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
263,a84d0734-ad7e-4b2e-97c0-80e8bf3b2d05,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,,,,,Mixed Methods,,,,Inactive
264,e7c723cb-8b3d-4b7b-9895-141af1fdb56f,Heat Perimeter,FIRIS,2024/06/23 00:27:22.048+00,CA-FKU-WATTS,,,62.613699970733,FIRIS Perimeter,,2024/06/23 00:27:06+00,2024/06/23 00:30:18.711+00,Inactive
265,640fe565-b292-4f71-828d-d7e7db87e60c,Heat Perimeter,FIRIS,2024/06/23 00:47:36.066+00,CA-SDU-BORDER58-N43U,,,136.506145979866,FIRIS Perimeter,,2024/06/23 00:46:04+00,2024/06/23 00:50:14.636+00,Inactive
266,84c74cca-f84d-4637-b822-bdf1d7475eb6,Heat Perimeter,FIRIS,2024/06/23 00:50:33.897+00,CA-MMU-WILLOW-N57B,,,210.056106606379,FIRIS Perimeter,,2024/06/23 00:07:03+00,2024/06/23 00:55:21.950+00,Inactive
267,0f5496b7-0a4a-4d85-97a8-b7f0b145325a,Heat Perimeter,FIRIS,2024/06/23 01:01:17.266+00,CA-TCU-COBBS-N57,,,1.03759507019988,FIRIS Perimeter,,2024/06/23 01:00:54+00,2024/06/23 01:03:21.107+00,Inactive
268,7830d48f-12d3-46e4-b9cd-e8f17afd1f94,Heat Perimeter,FIRIS,2024/06/23 13:03:19.448+00,CA-RRU-OAK-N43U,,,12.8570891051157,FIRIS Perimeter,,2024/06/23 13:02:38+00,2024/06/23 13:07:15.603+00,Inactive
269,c349f690-7356-43d2-b070-374888360089,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,AERO,AERO,,5009.12,Mixed Methods,,,,Inactive
270,ac2aa5e5-1a07-44c7-a717-ec573de0a0f1,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,SITES,SITES,669f10e0-1452-4080-906e-0c53ef6d2607,19194.59,IR Image Interpretation,,,,Inactive
271,4c6d0e51-441e-49a6-a709-cbe2e37c42de,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/06/19 07:28:00+00,AERO,AERO,6893119A-7907-41A6-9C1F-8390284D459E,5277.49534584039,IR Image Interpretation,,,,Inactive
272,bfaafc60-2232-40cb-838c-ba96ac1498bd,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,POINT,POINT,,1207.01318331,IR Image Interpretation,,,,Inactive
273,653d3129-9b8f-4315-9ce2-92ebfb5d23ce,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/06/22 02:05:00+00,Post,Post,0DC18BD0-8B1E-49B7-BF2D-75D5140D286B,15563.13306248,Mixed Methods,,,,Inactive
274,054dd6ef-be0b-4afc-a4a2-03449dba3f03,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,AERO,AERO,,5009.12,Mixed Methods,,,,Inactive
275,7335c21e-be8c-4b8b-9507-e65294872259,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,WILLOW,WILLOW,,212.707162833451,Mixed Methods,,,,Inactive
276,319ef8d0-21c9-4798-9e56-f895da934426,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,WATTS,WATTS,,88.2837051652212,Mixed Methods,,,,Inactive
277,42548ed9-773c-4317-a30f-69b4805b1f8c,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,WATTS,WATTS,,88.28,IR Image Interpretation,,,,Inactive
278,8e6ce35c-25b3-4957-9db5-b55536547001,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,WILLOW,WILLOW,,212.71,IR Image Interpretation,,,,Inactive
279,f900d148-a628-491d-af60-1e52f59cae0c,Heat Perimeter,FIRIS,2024/06/24 00:04:47.051+00,CA-COS-TALBERT-N43U,,,8.48290142985346,FIRIS Perimeter,,2024/06/24 00:02:07+00,2024/06/24 00:07:35.904+00,Inactive
280,cf349535-d5c8-4221-a61a-1045cee9d96a,Heat Perimeter,FIRIS,2024/06/24 23:15:21.444+00,CA-COR-SERRANO-N43U,,,11.5390183478734,FIRIS Perimeter,,2024/06/24 23:12:50+00,2024/06/24 23:18:11.643+00,Inactive
281,5e9d6b5b-f75f-40d7-a07f-b7ae94a4c03a,Heat Perimeter,FIRIS,2024/06/25 00:46:30.633+00,CA-FKU-FLASH-N43U,,,174.316742633593,FIRIS Perimeter,,2024/06/25 00:44:42+00,2024/06/25 00:51:27.912+00,Inactive
282,3f91c509-6cf2-48bb-a154-95a37176c6ef,Heat Perimeter,FIRIS,2024/06/25 00:53:53.068+00,CA-MMU-WHITE-N57B,,,39.757944945624,FIRIS Perimeter,,2024/06/25 00:52:54+00,2024/06/25 00:56:27.537+00,Inactive
